usage_id,customer_id,usage_date,login_count,session_duration_minutes,feature_used
11704,2039,2025-06-23,4,165,Export Data
11705,3222,2026-05-09,1,80,Export Data
11706,4804,2025-09-12,4,83,Dashboard
11707,2763,2026-06-04,7,139,Analytics
11708,4585,2026-04-22,6,70,AI Assistant
11709,6768,2025-12-15,5,179,Reports
11710,3407,2026-03-15,10,27,Analytics
11711,6431,2026-06-08,8,27,Forecasting
11712,9390,2026-03-23,7,7,AI Assistant
11713,8675,2026-03-29,2,65,Export Data
11714,9649,2025-07-14,7,113,Dashboard
11715,9435,2025-08-17,8,116,Reports
11716,2660,2025-11-26,9,78,Export Data
11717,5604,2026-04-14,6,90,Dashboard
11718,3636,2025-07-23,4,85,Forecasting
11719,3292,2026-01-02,1,148,AI Assistant
11720,6239,2026-04-10,10,51,Forecasting
11721,1226,2026-04-05,5,117,Dashboard
11722,9136,2026-02-03,6,119,Dashboard
11723,2569,2026-02-20,10,122,Reports
11724,7111,2025-09-29,2,110,Forecasting
11725,5075,2025-09-21,7,151,Export Data
11726,3628,2025-11-04,7,35,AI Assistant
11727,9182,2025-06-27,10,57,Automation
11728,9268,2025-06-22,9,108,Reports
11729,4811,2025-07-13,3,159,Dashboard
11730,8852,2026-05-25,10,42,Export Data
11731,408,2026-02-08,2,43,Forecasting
11732,1632,2026-04-21,5,60,Forecasting
11733,1662,2026-04-25,3,74,AI Assistant
11734,4716,2026-03-27,4,112,Analytics
11735,2867,2025-06-29,5,123,Analytics
11736,6913,2025-09-13,6,25,Automation
11737,5526,2026-05-01,3,56,Reports
11738,8347,2026-04-26,10,162,Automation
11739,2581,2025-11-01,6,133,Forecasting
11740,4168,2025-12-05,4,11,AI Assistant
11741,2727,2025-07-21,8,5,Analytics
11742,4473,2025-12-07,8,91,Forecasting
11743,9342,2026-05-26,9,95,Export Data
11744,8116,2025-12-16,2,88,Export Data
11745,1931,2025-07-28,7,124,Forecasting
11746,3751,2026-03-07,9,9,Automation
11747,9924,2026-05-11,4,94,AI Assistant
11748,773,2026-02-26,3,22,Dashboard
11749,8477,2026-04-19,1,38,AI Assistant
11750,3517,2025-07-14,2,119,Reports
11751,2931,2025-09-15,4,54,Forecasting
11752,4673,2026-03-19,7,43,AI Assistant
11753,6775,2025-07-08,10,164,Forecasting
11754,5354,2025-07-03,3,167,Forecasting
11755,7593,2026-01-09,1,180,AI Assistant
11756,3281,2026-05-25,1,11,Reports
11757,7346,2025-07-16,4,42,Analytics
11758,9079,2025-10-11,3,37,Forecasting
11759,4420,2026-03-02,5,65,Automation
11760,9705,2026-04-16,9,51,Analytics
11761,4883,2025-12-20,5,26,Analytics
11762,7353,2025-08-15,5,79,Reports
11763,77,2026-01-20,8,138,Export Data
11764,8302,2026-03-16,4,120,Dashboard
11765,5212,2026-03-31,9,155,Forecasting
11766,4804,2025-09-06,7,154,Forecasting
11767,2174,2026-05-30,3,173,Dashboard
11768,3683,2025-09-26,2,20,Dashboard
11769,9033,2025-07-16,2,155,Export Data
11770,6598,2026-02-01,4,62,Dashboard
11771,2525,2026-02-15,4,8,AI Assistant
11772,9068,2025-09-17,9,139,Export Data
11773,5739,2025-08-05,8,179,Export Data
11774,3043,2025-09-08,8,76,Reports
11775,8681,2026-03-15,4,60,Forecasting
11776,7969,2025-09-06,4,30,Forecasting
11777,7924,2026-02-04,3,12,Dashboard
11778,270,2025-12-21,2,76,Export Data
11779,7309,2026-05-08,4,127,Analytics
11780,1768,2026-01-20,6,37,Forecasting
11781,9837,2025-10-17,9,57,Automation
11782,3143,2026-05-10,3,109,Forecasting
11783,6931,2025-12-14,3,93,AI Assistant
11784,2721,2026-04-12,10,13,Automation
11785,3466,2026-02-28,9,79,AI Assistant
11786,8283,2025-12-11,5,34,Automation
11787,5591,2026-02-17,4,108,Export Data
11788,8095,2026-01-17,4,88,Forecasting
11789,4433,2026-03-12,4,93,Analytics
11790,340,2025-07-19,10,106,Export Data
11791,1328,2026-04-30,2,36,AI Assistant
11792,2522,2026-01-31,2,46,AI Assistant
11793,9494,2026-01-29,6,108,Analytics
11794,8392,2025-08-03,6,91,Export Data
11795,3540,2025-11-28,4,170,AI Assistant
11796,6668,2026-02-25,9,149,Automation
11797,802,2026-05-22,3,24,Automation
11798,9405,2025-10-04,5,164,Forecasting
11799,5332,2026-05-23,3,101,Reports
11800,1635,2026-04-05,10,24,AI Assistant
11801,7129,2026-05-21,9,50,Export Data
11802,3592,2025-09-05,10,34,Dashboard
11803,8139,2025-10-15,6,13,Export Data
11804,8344,2025-06-22,7,52,Automation
11805,4807,2025-12-14,10,33,Automation
11806,8095,2025-08-06,1,13,AI Assistant
11807,492,2026-05-10,2,35,Automation
11808,3289,2025-12-17,7,150,Automation
11809,2764,2026-05-04,1,55,AI Assistant
11810,6628,2025-12-23,1,20,Export Data
11811,5558,2026-02-03,6,30,Export Data
11812,594,2025-10-15,1,101,Automation
11813,9478,2025-11-23,1,97,Automation
11814,2868,2025-07-21,7,107,Reports
11815,8376,2026-04-26,1,119,Automation
11816,2564,2026-05-14,1,7,AI Assistant
11817,2036,2025-07-16,1,50,Forecasting
11818,5694,2025-08-28,7,131,Export Data
11819,3703,2025-09-14,10,95,Dashboard
11820,1582,2025-11-18,8,153,Automation
11821,2912,2025-08-06,7,131,Dashboard
11822,6307,2026-01-14,10,101,Analytics
11823,9946,2025-08-12,1,11,AI Assistant
11824,5017,2025-11-26,5,17,Automation
11825,1727,2025-11-18,6,178,Dashboard
11826,4716,2026-02-20,9,56,Reports
11827,6635,2025-11-28,4,27,Forecasting
11828,1973,2026-04-14,5,93,Automation
11829,9738,2025-10-09,3,166,Automation
11830,7424,2026-02-07,4,170,Export Data
11831,845,2025-08-12,4,114,Dashboard
11832,3811,2025-10-26,2,57,Export Data
11833,8833,2025-11-09,6,20,AI Assistant
11834,4744,2026-06-19,4,56,Forecasting
11835,7770,2026-06-01,5,134,AI Assistant
11836,4517,2025-07-30,1,169,Export Data
11837,8119,2026-03-21,5,113,Reports
11838,8917,2025-11-19,7,138,AI Assistant
11839,8508,2025-10-05,9,77,Analytics
11840,5986,2025-09-13,1,7,Automation
11841,3613,2026-06-05,1,17,AI Assistant
11842,8030,2025-10-01,8,112,Forecasting
11843,2183,2026-05-24,9,21,AI Assistant
11844,3405,2025-08-04,2,91,Forecasting
11845,6274,2025-11-18,3,179,Analytics
11846,1799,2025-09-09,1,160,Dashboard
11847,6704,2026-05-19,6,98,AI Assistant
11848,6828,2025-11-07,10,12,Analytics
11849,7678,2026-06-02,6,80,Automation
11850,4421,2025-10-15,4,174,Reports
11851,9325,2026-01-29,5,143,Dashboard
11852,540,2026-02-16,10,7,Export Data
11853,8338,2026-05-02,10,19,Export Data
11854,612,2025-07-20,9,74,Analytics
11855,7552,2025-10-22,7,133,Forecasting
11856,9680,2025-11-12,7,177,Reports
11857,6122,2025-08-09,3,88,Analytics
11858,5513,2026-04-29,6,11,AI Assistant
11859,5354,2026-02-09,6,175,AI Assistant
11860,5234,2025-09-04,1,73,Forecasting
11861,9628,2025-08-14,8,109,Reports
11862,7099,2026-02-27,7,177,Export Data
11863,9078,2025-06-26,8,52,Forecasting
11864,5809,2025-07-19,6,97,Automation
11865,4152,2025-11-08,6,28,Export Data
11866,3508,2025-07-07,5,175,Export Data
11867,4631,2026-02-05,4,161,Analytics
11868,9003,2025-08-19,2,169,Dashboard
11869,5396,2025-09-27,9,95,Forecasting
11870,732,2026-01-06,5,149,Reports
11871,9610,2026-06-14,6,36,Forecasting
11872,350,2025-12-13,4,107,Analytics
11873,7576,2025-10-16,6,91,Dashboard
11874,8370,2025-06-30,7,53,Export Data
11875,8013,2026-04-27,6,99,Dashboard
11876,5417,2026-06-08,10,148,Dashboard
11877,7346,2025-11-16,7,33,Reports
11878,7670,2026-05-01,6,23,Export Data
11879,2873,2026-04-19,3,81,Reports
11880,6336,2026-06-02,2,117,Automation
11881,983,2026-04-05,7,64,Dashboard
11882,3939,2025-12-24,4,16,Forecasting
11883,3747,2026-03-07,2,123,Reports
11884,9947,2025-08-07,4,102,Automation
11885,3225,2025-10-05,4,28,Forecasting
11886,4606,2026-02-05,10,16,Dashboard
11887,3615,2026-01-03,7,15,Automation
11888,6755,2025-11-01,2,118,AI Assistant
11889,8443,2025-10-26,9,141,Export Data
11890,7936,2025-07-19,2,122,AI Assistant
11891,800,2025-09-06,5,38,Forecasting
11892,2212,2025-11-18,6,8,Automation
11893,797,2026-03-24,3,119,Export Data
11894,4421,2025-12-12,10,120,AI Assistant
11895,5012,2026-05-12,2,38,Analytics
11896,3621,2026-04-30,7,166,Analytics
11897,5139,2026-05-07,2,72,AI Assistant
11898,3772,2025-09-30,4,131,AI Assistant
11899,5826,2026-01-28,9,104,Dashboard
11900,8406,2026-05-13,6,71,Automation
11901,534,2026-02-26,8,91,Dashboard
11902,7547,2026-05-23,5,36,Forecasting
11903,3158,2026-01-23,2,57,Forecasting
11904,4373,2026-05-01,9,6,Dashboard
11905,8959,2025-08-22,1,146,Analytics
11906,1430,2025-10-20,5,43,AI Assistant
11907,3668,2025-12-24,3,172,AI Assistant
11908,4210,2025-12-08,4,143,Reports
11909,6053,2026-02-15,1,96,Forecasting
11910,8602,2025-10-17,9,176,Analytics
11911,7290,2025-07-19,1,99,Automation
11912,4966,2025-08-26,3,63,Forecasting
11913,5525,2025-10-02,1,88,Dashboard
11914,5550,2025-09-26,8,100,Automation
11915,7124,2025-08-01,10,43,Automation
11916,1409,2025-10-25,3,142,Dashboard
11917,4744,2025-09-17,10,97,Analytics
11918,3498,2025-08-23,8,20,Reports
11919,2199,2026-02-18,5,167,Analytics
11920,6012,2026-04-03,7,107,Export Data
11921,4935,2025-09-27,9,109,Export Data
11922,1755,2025-10-07,1,126,Forecasting
11923,7469,2026-04-26,4,72,AI Assistant
11924,1735,2025-06-29,9,126,AI Assistant
11925,2487,2026-03-15,1,171,AI Assistant
11926,7772,2026-03-23,10,79,AI Assistant
11927,5547,2025-06-26,2,52,Analytics
11928,7159,2025-07-28,3,117,Export Data
11929,648,2026-01-13,3,63,Export Data
11930,7588,2025-12-08,9,129,Export Data
11931,677,2026-04-08,10,8,Reports
11932,4108,2026-02-23,4,35,Export Data
11933,4940,2026-03-23,1,89,Dashboard
11934,8505,2026-01-17,3,167,Analytics
11935,5344,2025-09-27,4,66,Export Data
11936,6534,2025-08-14,8,156,Forecasting
11937,4897,2026-01-29,5,46,Analytics
11938,7983,2026-02-08,9,68,Automation
11939,4892,2025-06-27,1,163,Automation
11940,9519,2026-06-19,7,64,Export Data
11941,724,2026-04-30,8,59,Forecasting
11942,2111,2025-08-02,10,90,Automation
11943,4537,2025-07-30,4,129,AI Assistant
11944,2029,2025-11-13,6,173,Forecasting
11945,8127,2026-01-01,9,26,Export Data
11946,4871,2026-01-07,3,48,AI Assistant
11947,3659,2025-12-04,6,144,Forecasting
11948,2138,2025-11-30,8,67,Export Data
11949,3740,2025-07-02,10,36,Reports
11950,1439,2026-05-30,3,94,AI Assistant
11951,5202,2025-08-01,6,51,Reports
11952,8378,2025-07-14,8,136,Forecasting
11953,8442,2026-06-20,10,176,AI Assistant
11954,3794,2026-03-02,3,14,Dashboard
11955,5960,2025-08-04,8,115,AI Assistant
11956,7899,2026-06-03,2,167,Analytics
11957,2187,2025-10-23,8,102,Dashboard
11958,606,2026-05-20,7,79,AI Assistant
11959,2344,2026-04-22,2,104,Dashboard
11960,8867,2025-10-15,7,179,Automation
11961,6145,2025-09-28,8,124,Forecasting
11962,6123,2025-07-30,9,47,AI Assistant
11963,2972,2025-07-04,1,164,Forecasting
11964,6007,2026-04-17,4,50,Reports
11965,8911,2025-06-27,3,84,Forecasting
11966,9593,2026-02-07,2,139,Analytics
11967,4911,2026-04-06,5,5,Forecasting
11968,7534,2025-06-22,7,17,AI Assistant
11969,9618,2026-05-17,1,57,Dashboard
11970,7436,2026-01-20,9,72,Forecasting
11971,985,2025-09-03,9,30,Dashboard
11972,6444,2026-01-24,9,95,Automation
11973,1828,2025-10-31,5,102,Analytics
11974,4107,2026-05-02,10,178,Analytics
11975,7643,2025-06-29,7,160,Analytics
11976,6365,2025-11-28,10,61,Analytics
11977,9746,2025-10-05,4,89,Dashboard
11978,5805,2026-06-01,8,12,Reports
11979,7528,2025-06-26,2,28,Automation
11980,7874,2025-10-13,2,92,Export Data
11981,1267,2026-02-15,9,132,Reports
11982,4738,2025-06-21,9,57,Analytics
11983,6790,2025-11-10,10,42,Export Data
11984,3000,2025-12-22,5,135,Reports
11985,939,2025-11-01,10,60,Export Data
11986,1387,2026-05-02,9,83,Analytics
11987,5827,2025-07-05,6,35,Dashboard
11988,9693,2025-07-09,7,158,Forecasting
11989,848,2025-09-07,5,144,AI Assistant
11990,5592,2026-04-11,5,54,Forecasting
11991,6118,2026-03-23,9,40,Analytics
11992,8559,2025-10-25,9,133,Export Data
11993,7190,2025-06-27,5,109,Forecasting
11994,7438,2026-03-16,3,79,AI Assistant
11995,706,2026-06-15,5,79,Automation
11996,7547,2026-06-01,7,117,Forecasting
11997,2425,2026-01-23,9,169,Dashboard
11998,2282,2026-01-04,3,123,Analytics
11999,5136,2025-08-24,9,23,Reports
12000,7830,2025-12-06,5,19,Dashboard
12001,6923,2026-04-01,7,84,Export Data
12002,8084,2026-01-24,3,52,Reports
12003,4583,2026-06-15,3,157,Automation
12004,6929,2025-12-03,8,159,Automation
12005,3015,2026-03-23,10,121,Dashboard
12006,7419,2026-01-28,2,26,Automation
12007,1292,2025-07-09,5,135,Automation
12008,3900,2025-12-13,8,161,Analytics
12009,4947,2026-06-01,10,6,Automation
12010,2941,2026-04-01,1,108,AI Assistant
12011,6023,2025-09-02,7,71,Analytics
12012,9802,2026-05-29,6,153,Forecasting
12013,7746,2026-05-13,6,134,Reports
12014,9621,2026-01-22,8,53,Reports
12015,9708,2025-12-12,4,153,Automation
12016,5662,2025-11-17,6,109,Automation
12017,343,2025-11-01,4,109,Forecasting
12018,5918,2026-03-27,1,15,Automation
12019,628,2025-11-02,8,106,Forecasting
12020,2101,2026-05-20,6,74,Dashboard
12021,4534,2026-02-17,4,55,Export Data
12022,4006,2025-10-30,10,40,AI Assistant
12023,5590,2026-01-30,2,128,Export Data
12024,7083,2026-04-28,2,25,Forecasting
12025,413,2026-04-17,6,74,Automation
12026,3636,2025-10-31,4,143,Dashboard
12027,406,2026-02-22,6,52,Forecasting
12028,8010,2025-11-12,8,143,Forecasting
12029,8925,2025-11-13,4,98,Forecasting
12030,7960,2026-02-14,10,5,Export Data
12031,1779,2025-10-03,9,65,Forecasting
12032,8053,2026-04-27,7,9,Forecasting
12033,18,2025-09-19,8,21,AI Assistant
12034,2303,2026-04-19,4,9,Export Data
12035,5254,2025-09-17,9,42,Analytics
12036,2592,2026-02-23,10,9,Reports
12037,8251,2026-02-17,9,178,AI Assistant
12038,6474,2026-02-28,1,62,Export Data
12039,997,2026-01-23,5,148,Dashboard
12040,7895,2026-01-08,4,151,Export Data
12041,6639,2025-09-21,10,171,Analytics
12042,835,2025-11-27,8,131,Analytics
12043,9629,2025-08-01,9,20,Dashboard
12044,6206,2026-06-01,8,108,Forecasting
12045,7550,2025-06-21,1,160,Reports
12046,9279,2026-05-14,10,76,Analytics
12047,3522,2025-10-29,4,12,Automation
12048,8772,2025-09-22,8,70,Analytics
12049,6246,2025-08-02,5,118,AI Assistant
12050,2803,2026-05-11,2,82,Export Data
12051,5514,2026-02-16,8,80,Export Data
12052,8883,2025-11-12,9,72,Analytics
12053,984,2025-09-29,8,176,Forecasting
12054,9763,2025-11-23,2,100,Export Data
12055,2064,2026-03-16,10,27,Forecasting
12056,4533,2025-06-30,9,75,AI Assistant
12057,8187,2025-11-22,8,172,Forecasting
12058,1814,2026-06-15,9,40,Export Data
12059,5261,2025-06-27,4,148,Export Data
12060,7214,2026-02-11,5,120,Forecasting
12061,849,2026-03-15,9,145,Forecasting
12062,9481,2025-10-12,5,23,Forecasting
12063,6184,2025-12-22,3,98,Forecasting
12064,3055,2025-08-28,2,61,AI Assistant
12065,4846,2025-11-02,6,135,Reports
12066,9711,2025-12-13,5,51,Export Data
12067,852,2025-08-27,6,7,Dashboard
12068,3915,2025-10-15,4,26,Reports
12069,7379,2026-06-05,2,169,Forecasting
12070,1251,2026-02-13,3,39,Automation
12071,5039,2026-01-05,10,78,Forecasting
12072,7141,2025-11-29,3,167,Dashboard
12073,5803,2025-07-13,8,13,AI Assistant
12074,803,2026-03-21,2,155,Export Data
12075,8432,2025-09-03,9,107,Export Data
12076,4217,2026-04-28,9,5,Automation
12077,8269,2026-05-08,8,82,Forecasting
12078,414,2026-05-12,4,28,Export Data
12079,4755,2025-11-14,8,26,AI Assistant
12080,3761,2025-07-07,10,145,Automation
12081,7422,2026-05-10,4,103,Automation
12082,4519,2025-06-28,1,99,Forecasting
12083,424,2026-05-14,3,95,Export Data
12084,8416,2026-02-27,7,67,Export Data
12085,3502,2025-10-15,2,128,Dashboard
12086,2256,2026-06-02,9,162,Forecasting
12087,1691,2025-09-22,3,130,Dashboard
12088,2025,2026-05-26,3,105,Analytics
12089,6162,2026-06-20,7,28,Automation
12090,1079,2026-04-27,3,28,AI Assistant
12091,1306,2025-06-26,8,6,Reports
12092,5939,2025-07-11,3,71,Analytics
12093,6183,2025-11-30,10,77,AI Assistant
12094,7126,2025-11-10,8,50,Export Data
12095,1849,2026-04-21,4,113,Dashboard
12096,4151,2025-08-06,3,172,Analytics
12097,7974,2026-01-14,3,8,Reports
12098,4918,2025-07-01,10,121,Automation
12099,3855,2025-12-27,9,31,Automation
12100,7045,2026-05-22,7,129,Automation
12101,7583,2025-11-12,10,118,Dashboard
12102,7069,2025-07-17,5,178,Forecasting
12103,8907,2025-11-18,4,147,AI Assistant
12104,103,2025-10-15,9,134,Forecasting
12105,6080,2026-03-21,1,132,Export Data
12106,5888,2026-05-11,4,120,Dashboard
12107,633,2026-06-18,1,100,Reports
12108,7118,2025-06-28,8,135,Dashboard
12109,7122,2025-09-22,6,44,Reports
12110,7661,2025-09-19,2,156,Dashboard
12111,6633,2025-10-19,6,79,Dashboard
12112,693,2026-03-10,2,66,Export Data
12113,4228,2026-04-30,2,20,Dashboard
12114,1056,2025-11-16,6,153,Reports
12115,7202,2026-01-25,2,115,Export Data
12116,5812,2026-02-20,9,71,Automation
12117,1675,2026-06-08,2,31,Analytics
12118,1459,2025-11-28,1,145,Forecasting
12119,3101,2026-06-05,4,138,Forecasting
12120,6809,2026-04-12,9,174,Analytics
12121,3193,2026-05-29,1,117,Automation
12122,9994,2026-04-02,1,37,Analytics
12123,6073,2025-10-26,4,163,Analytics
12124,1555,2025-09-27,6,122,AI Assistant
12125,8065,2026-01-28,5,108,Dashboard
12126,7851,2026-02-26,6,6,AI Assistant
12127,7121,2025-10-19,9,129,Forecasting
12128,7763,2025-08-27,4,49,Automation
12129,8374,2025-11-16,1,41,Dashboard
12130,6329,2026-02-25,2,99,Reports
12131,5828,2026-04-13,1,110,Forecasting
12132,2777,2025-11-18,9,93,Dashboard
12133,4957,2026-01-26,7,170,AI Assistant
12134,64,2025-08-21,6,92,Export Data
12135,8483,2025-07-11,4,93,Forecasting
12136,2515,2026-02-20,6,61,AI Assistant
12137,7620,2026-01-27,3,83,AI Assistant
12138,4570,2026-03-03,10,47,AI Assistant
12139,9694,2025-11-04,6,173,Reports
12140,6058,2025-06-30,1,139,Automation
12141,8139,2026-02-20,4,116,Dashboard
12142,677,2025-07-04,7,128,Export Data
12143,4727,2025-12-13,5,118,Reports
12144,5793,2025-08-31,6,98,Dashboard
12145,2612,2025-10-08,5,23,Dashboard
12146,200,2025-11-01,9,117,AI Assistant
12147,3620,2025-07-20,6,101,Automation
12148,5089,2026-03-02,8,68,Analytics
12149,1702,2025-09-19,2,148,Automation
12150,4354,2026-06-07,10,174,AI Assistant
12151,5200,2025-07-16,9,44,Dashboard
12152,1683,2025-12-16,5,172,Dashboard
12153,7015,2026-06-08,8,92,Automation
12154,2532,2025-11-30,2,67,Automation
12155,7665,2026-06-01,4,143,Export Data
12156,7135,2026-06-06,9,67,Analytics
12157,3679,2025-10-06,5,12,Forecasting
12158,4279,2025-06-29,10,149,Automation
12159,8544,2026-01-16,10,37,AI Assistant
12160,5795,2026-01-19,1,89,Analytics
12161,7492,2025-06-25,8,74,Analytics
12162,8816,2025-08-18,1,109,Reports
12163,1164,2025-07-22,1,144,Forecasting
12164,309,2025-11-06,5,132,Reports
12165,6920,2026-04-12,9,151,Dashboard
12166,456,2026-06-17,10,30,Forecasting
12167,4168,2026-05-29,2,31,Analytics
12168,6532,2026-01-23,10,56,Dashboard
12169,3679,2025-09-19,7,115,Analytics
12170,9203,2025-11-18,2,66,Export Data
12171,4693,2026-04-26,2,113,Reports
12172,5070,2026-03-28,6,106,Reports
12173,5718,2025-11-02,1,54,Dashboard
12174,6822,2025-10-07,2,144,Reports
12175,8138,2025-08-29,9,48,Dashboard
12176,7476,2025-11-16,4,37,Dashboard
12177,7674,2025-12-09,2,174,Forecasting
12178,4553,2025-12-25,9,105,Analytics
12179,1343,2026-02-06,4,154,Automation
12180,5728,2025-07-31,3,166,Reports
12181,6750,2025-10-19,8,142,AI Assistant
12182,7137,2025-11-27,4,85,Forecasting
12183,1832,2026-04-11,10,54,Export Data
12184,2404,2026-01-04,10,98,Analytics
12185,9603,2026-03-04,2,93,Reports
12186,4414,2025-10-24,8,16,Forecasting
12187,8425,2025-12-10,4,179,Dashboard
12188,8629,2026-03-23,3,97,Reports
12189,2638,2025-07-03,5,168,Automation
12190,177,2025-07-06,5,128,Reports
12191,37,2025-12-12,2,99,Dashboard
12192,2078,2025-07-02,6,32,Automation
12193,251,2026-04-01,4,28,Forecasting
12194,7395,2026-04-09,9,91,Automation
12195,8334,2025-09-02,8,59,Automation
12196,2804,2026-02-02,9,84,Forecasting
12197,7117,2025-08-27,3,23,Dashboard
12198,2480,2026-03-24,5,112,Dashboard
12199,2663,2026-03-23,3,46,Export Data
12200,1398,2026-03-13,3,140,Forecasting
12201,8947,2025-07-25,3,31,Forecasting
12202,9483,2026-01-22,6,48,Dashboard
12203,9623,2026-05-16,8,136,AI Assistant
12204,6331,2026-03-27,1,51,Dashboard
12205,3859,2025-08-31,1,13,Automation
12206,8960,2025-07-29,10,62,Analytics
12207,6096,2026-06-03,7,105,Export Data
12208,3561,2025-12-01,7,123,Forecasting
12209,6201,2025-07-13,1,87,Export Data
12210,1556,2026-01-09,3,106,Automation
12211,6178,2025-07-31,3,17,Analytics
12212,9742,2025-11-21,10,86,Analytics
12213,1987,2026-02-24,1,142,Automation
12214,6142,2025-10-23,5,75,Reports
12215,418,2025-12-19,6,96,AI Assistant
12216,9652,2025-12-08,6,143,Forecasting
12217,6282,2026-06-16,10,50,Reports
12218,9214,2025-11-03,1,41,Dashboard
12219,7940,2026-02-08,9,71,Automation
12220,4498,2026-04-30,9,121,Analytics
12221,2412,2025-09-28,7,116,Dashboard
12222,6672,2026-03-27,2,165,Automation
12223,7484,2025-09-16,7,106,Automation
12224,6182,2025-06-21,5,176,Export Data
12225,9357,2025-08-23,8,32,AI Assistant
12226,315,2025-11-17,7,56,Reports
12227,5962,2026-06-05,4,45,AI Assistant
12228,4634,2025-12-17,5,95,Reports
12229,3759,2025-10-12,6,164,Export Data
12230,9473,2025-11-13,7,131,AI Assistant
12231,1193,2026-05-06,10,52,Analytics
12232,2590,2026-04-21,5,55,Reports
12233,9446,2025-08-21,9,78,Export Data
12234,9684,2025-10-09,1,45,Automation
12235,3342,2026-02-01,8,176,Automation
12236,1771,2025-10-13,4,20,Automation
12237,2583,2026-02-28,5,109,Export Data
12238,6735,2025-08-01,3,9,Reports
12239,8587,2025-12-20,9,63,Export Data
12240,7177,2026-03-16,6,5,Analytics
12241,8637,2025-07-04,4,34,Reports
12242,9326,2026-04-30,9,21,Dashboard
12243,5685,2026-01-14,7,19,Export Data
12244,8589,2026-03-26,8,90,AI Assistant
12245,6641,2025-10-09,7,60,Analytics
12246,4532,2025-07-19,4,138,Analytics
12247,8206,2026-05-09,1,31,Analytics
12248,4065,2025-10-20,4,69,Forecasting
